AccountID,AccNumber,CardNumber,AccountGroupID,AccountGroupName,Title,FirstName,LastName,Status,OtherName_1,OtherName_2,Street_1,Street_2,Street_3,City,State,Country,PCode,PhoneHome,PhoneWork,Fax,Mobile,Email1st,Email2nd,PostalStreet_1,PostalStreet_2,PostalStreet_3,PostalCity,PostalState,PostalCountry,PostalPCode,Comment,DateJoined,DateNextRenewal,DateLastRenewal,DateExpiry,MembershipID,RenewalID,DateBirth,Gender,DoNotPost,DoNotEmail,DoNotSMS,DoNotPhone,ExportCode_1,ExportCode_2,CreditLimit,DiscountLimit,StopCredit,CashOnly,PointsEarnOK,PointsRedeemOK,PointsPercent,UseCALinkPnts,AccountType,AllowedVenueID,AllowedOperatorID,PriceNumber,PricingMode,PricingSortType,PricingPercent,DiscNumber,UseGroupSettings,StatemtComment,OrderNumReqd,CustomFlag_1,CustomFlag_2,CustomFlag_3,CustomFlag_4,CustomFlag_5,CustomFlag_6,CustomFlag_7,CustomFlag_8,CustomFlag_9,CustomFlag_10,CustomNum_1,CustomNum_2,CustomNum_3,CustomNum_4,CustomNum_5,CustomDate_1,CustomDate_2,CustomDate_3,CustomDate_4,CustomDate_5,CustomText_1,CustomText_2,CustomText_3,CustomText_4,CustomText_5,CustomText_6,CustomText_7,CustomText_8,CustomText_9,CustomText_10,CustomText_11,CustomText_12,CustomText_13,CustomText_14,CustomText_15,CustomText_16,CustomText_17,CustomText_18,CustomText_19,CustomText_20,Account Balance,GrossTurnover,NettTurnover,PointsEarned,PointsRedeemed,Joining Fees Paid,Renewals Paid,Count of Visits,DateLastTrans
,,,,,,Christopher,Cooper,Active,,,,,,,,,,,,,,ccooper46@1688.com,,,,,,,,,,,,,,,,Aug 29 1971  2:12AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cheryl,Diaz,Active,,,,,,,,,,,,,,cdiaz29@gravatar.com,,,,,,,,,,,,,,,,Feb  1 1944  7:14PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Frank,Bishop,Active,,,,,,,,,,,,,,fbishop5f@dot.gov,,,,,,,,,,,,,,,,Jan 25 1989  4:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Denise,Dixon,Active,,,,,,,,,,,,,,ddixon9o@cargocollective.com,,,,,,,,,,,,,,,,Apr  9 1943 11:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Antonio,Mitchell,Active,,,,,,,,,,,,,,amitchell7z@imdb.com,,,,,,,,,,,,,,,,Apr 23 1916  6:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stephen,Barnes,Active,,,,,,,,,,,,,,sbarnesg1@tmall.com,,,,,,,,,,,,,,,,Jul 27 1919  2:40AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Douglas,West,Active,,,,,,,,,,,,,,dwesthj@creativecommons.org,,,,,,,,,,,,,,,,Jan  8 1926  9:01AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Samuel,Wilson,Active,,,,,,,,,,,,,,swilsonjj@freewebs.com,,,,,,,,,,,,,,,,Aug 23 1952  3:57PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Debra,Nguyen,Active,,,,,,,,,,,,,,dnguyenc3@imdb.com,,,,,,,,,,,,,,,,Jan 20 1944 10:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Timothy,Snyder,Active,,,,,,,,,,,,,,tsnyderif@hubpages.com,,,,,,,,,,,,,,,,Jul 13 1974  2:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Harold,Snyder,Active,,,,,,,,,,,,,,hsnyder7x@bandcamp.com,,,,,,,,,,,,,,,,Nov  3 1951  9:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tammy,Perez,Active,,,,,,,,,,,,,,tperezcg@flavors.me,,,,,,,,,,,,,,,,Aug 26 1969 12:17PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Debra,Payne,Active,,,,,,,,,,,,,,dpayne8k@alibaba.com,,,,,,,,,,,,,,,,Jan 25 1911  1:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ernest,Ruiz,Active,,,,,,,,,,,,,,eruiz9n@digg.com,,,,,,,,,,,,,,,,Sep  3 1960 10:09PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dennis,Harrison,Active,,,,,,,,,,,,,,dharrison39@uiuc.edu,,,,,,,,,,,,,,,,Apr 21 1938 12:56PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cynthia,Wilson,Active,,,,,,,,,,,,,,cwilsonft@dell.com,,,,,,,,,,,,,,,,May  5 1944  8:24PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Beverly,Palmer,Active,,,,,,,,,,,,,,bpalmercc@addtoany.com,,,,,,,,,,,,,,,,Apr 19 1978  9:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Frances,Banks,Active,,,,,,,,,,,,,,fbanksid@lycos.com,,,,,,,,,,,,,,,,Aug 24 1929 10:35PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wayne,Bryant,Active,,,,,,,,,,,,,,wbryantku@yandex.ru,,,,,,,,,,,,,,,,Jul  8 1964  7:24PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fred,Mendoza,Active,,,,,,,,,,,,,,fmendozagd@naver.com,,,,,,,,,,,,,,,,Apr 17 1913 11:54AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marilyn,Evans,Active,,,,,,,,,,,,,,mevansa2@bravesites.com,,,,,,,,,,,,,,,,Jan 19 1915 12:03AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shawn,Coleman,Active,,,,,,,,,,,,,,scolemancm@a8.net,,,,,,,,,,,,,,,,Dec 30 1969  8:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jose,Nelson,Active,,,,,,,,,,,,,,jnelson5o@irs.gov,,,,,,,,,,,,,,,,Apr 25 1995  3:09PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jessica,Mcdonald,Active,,,,,,,,,,,,,,jmcdonaldep@independent.co.uk,,,,,,,,,,,,,,,,Nov 18 1933  8:26PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Theresa,Riley,Active,,,,,,,,,,,,,,trileyas@paginegialle.it,,,,,,,,,,,,,,,,Jan 12 1992 11:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Walter,Vasquez,Active,,,,,,,,,,,,,,wvasquezby@sun.com,,,,,,,,,,,,,,,,Dec 26 1978  4:28AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Robert,Bishop,Active,,,,,,,,,,,,,,rbishop3q@exblog.jp,,,,,,,,,,,,,,,,Jan  3 1975  6:29PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Edward,Ellis,Active,,,,,,,,,,,,,,eellisew@yahoo.com,,,,,,,,,,,,,,,,Feb 14 1935  5:26AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Helen,Shaw,Active,,,,,,,,,,,,,,hshaw7b@archive.org,,,,,,,,,,,,,,,,Jan 18 1984  8:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Joe,Johnston,Active,,,,,,,,,,,,,,jjohnstonhq@java.com,,,,,,,,,,,,,,,,Sep  6 1932  2:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Justin,Wright,Active,,,,,,,,,,,,,,jwright2x@wired.com,,,,,,,,,,,,,,,,Nov  7 1937  9:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Diane,Stanley,Active,,,,,,,,,,,,,,dstanleyge@webmd.com,,,,,,,,,,,,,,,,Aug 13 1920  5:39AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bobby,Peters,Active,,,,,,,,,,,,,,bpeterslh@spotify.com,,,,,,,,,,,,,,,,Jul 13 1994  9:28PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ashley,Shaw,Active,,,,,,,,,,,,,,ashaw7p@google.nl,,,,,,,,,,,,,,,,Aug 28 1961 10:53AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kelly,Hunt,Active,,,,,,,,,,,,,,khunt8q@goodreads.com,,,,,,,,,,,,,,,,Aug 15 1973 10:23PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Daniel,Bryant,Active,,,,,,,,,,,,,,dbryant3j@auda.org.au,,,,,,,,,,,,,,,,Mar 22 1911  8:04PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,David,Cruz,Active,,,,,,,,,,,,,,dcruz84@java.com,,,,,,,,,,,,,,,,Jun  9 1913  2:44AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Theresa,Lee,Active,,,,,,,,,,,,,,tleela@vinaora.com,,,,,,,,,,,,,,,,Jan 14 1945  2:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stephanie,Griffin,Active,,,,,,,,,,,,,,sgriffinhc@woothemes.com,,,,,,,,,,,,,,,,Nov 27 1985  4:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marilyn,Green,Active,,,,,,,,,,,,,,mgreen1h@blogtalkradio.com,,,,,,,,,,,,,,,,Oct 27 1948 12:41PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Paula,Fields,Active,,,,,,,,,,,,,,pfieldsjx@ask.com,,,,,,,,,,,,,,,,Dec 23 1929  7:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Frank,Hunt,Active,,,,,,,,,,,,,,fhunt85@washingtonpost.com,,,,,,,,,,,,,,,,Jun 18 1993 10:43AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mark,Peters,Active,,,,,,,,,,,,,,mpeters23@cbsnews.com,,,,,,,,,,,,,,,,May 20 1922  2:24AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tina,Lewis,Active,,,,,,,,,,,,,,tlewis2y@theguardian.com,,,,,,,,,,,,,,,,Apr 26 1985 11:53PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ruby,Nguyen,Active,,,,,,,,,,,,,,rnguyenf0@bloomberg.com,,,,,,,,,,,,,,,,Sep  6 1951  6:16AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Joshua,Diaz,Active,,,,,,,,,,,,,,jdiazl4@360.cn,,,,,,,,,,,,,,,,Oct 28 1957  6:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Johnny,Mitchell,Active,,,,,,,,,,,,,,jmitchellfb@forbes.com,,,,,,,,,,,,,,,,Apr 15 1932  2:42PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jesse,Fields,Active,,,,,,,,,,,,,,jfields7q@howstuffworks.com,,,,,,,,,,,,,,,,Feb 16 1913  5:31PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Judith,Lee,Active,,,,,,,,,,,,,,jlee5r@vk.com,,,,,,,,,,,,,,,,Aug  7 1940  9:23AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lillian,Boyd,Active,,,,,,,,,,,,,,lboyd6p@networksolutions.com,,,,,,,,,,,,,,,,Aug 21 1961  6:50AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rachel,Lynch,Active,,,,,,,,,,,,,,rlynch27@ed.gov,,,,,,,,,,,,,,,,Jun 20 1990  4:14PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nicholas,Johnson,Active,,,,,,,,,,,,,,njohnsonbd@tiny.cc,,,,,,,,,,,,,,,,May  8 1995  2:42AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jessica,Alvarez,Active,,,,,,,,,,,,,,jalvarezfm@fda.gov,,,,,,,,,,,,,,,,Jun 15 1967  3:59PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cheryl,Jackson,Active,,,,,,,,,,,,,,cjacksonen@nationalgeographic.com,,,,,,,,,,,,,,,,Jan  1 1933  2:07AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bobby,Snyder,Active,,,,,,,,,,,,,,bsnyderiu@1688.com,,,,,,,,,,,,,,,,Jan  8 1925  7:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Heather,Burke,Active,,,,,,,,,,,,,,hburkeba@gravatar.com,,,,,,,,,,,,,,,,Jul 26 1969 11:53AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Brandon,Stephens,Active,,,,,,,,,,,,,,bstephensky@comcast.net,,,,,,,,,,,,,,,,Oct  8 1995 12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chris,Weaver,Active,,,,,,,,,,,,,,cweaver6d@intel.com,,,,,,,,,,,,,,,,Jun 12 1915 11:03AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mary,Cole,Active,,,,,,,,,,,,,,mcolejk@time.com,,,,,,,,,,,,,,,,Jan  8 1921  1:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Irene,Elliott,Active,,,,,,,,,,,,,,ielliottar@unblog.fr,,,,,,,,,,,,,,,,Aug 17 1926 10:38AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ronald,Phillips,Active,,,,,,,,,,,,,,rphillipsbn@zimbio.com,,,,,,,,,,,,,,,,Jun 28 1937  1:51PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mildred,Stanley,Active,,,,,,,,,,,,,,mstanleyja@ca.gov,,,,,,,,,,,,,,,,Jun 10 1951 12:14PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Doris,Taylor,Active,,,,,,,,,,,,,,dtaylor33@census.gov,,,,,,,,,,,,,,,,May 13 1990 10:29PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Billy,Hunter,Active,,,,,,,,,,,,,,bhunter7t@histats.com,,,,,,,,,,,,,,,,Jun  9 1977 12:37PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jeremy,Wallace,Active,,,,,,,,,,,,,,jwallacee9@timesonline.co.uk,,,,,,,,,,,,,,,,Apr 30 1912  6:21AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Lillian,Medina,Active,,,,,,,,,,,,,,lmedinae7@fotki.com,,,,,,,,,,,,,,,,Aug  6 1914  2:56AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Earl,Alvarez,Active,,,,,,,,,,,,,,ealvarezcf@soup.io,,,,,,,,,,,,,,,,Jun 13 1952 10:26AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jesse,Rivera,Active,,,,,,,,,,,,,,jrivera1e@networkadvertising.org,,,,,,,,,,,,,,,,Feb 18 1942  1:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Clarence,Porter,Active,,,,,,,,,,,,,,cportergy@google.co.uk,,,,,,,,,,,,,,,,Mar 23 1961  1:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Joe,Torres,Active,,,,,,,,,,,,,,jtorresbr@vistaprint.com,,,,,,,,,,,,,,,,Oct 23 1994  6:28AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Henry,Howell,Active,,,,,,,,,,,,,,hhowellig@nhs.uk,,,,,,,,,,,,,,,,Nov  4 1963  9:48PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stephanie,Butler,Active,,,,,,,,,,,,,,sbutler2s@webs.com,,,,,,,,,,,,,,,,May  8 1924  5:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jane,Jones,Active,,,,,,,,,,,,,,jjonesb4@telegraph.co.uk,,,,,,,,,,,,,,,,Aug 23 1980  6:19PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Adam,Garrett,Active,,,,,,,,,,,,,,agarrett43@examiner.com,,,,,,,,,,,,,,,,Mar 26 1987 11:21PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jose,Bradley,Active,,,,,,,,,,,,,,jbradleya@flickr.com,,,,,,,,,,,,,,,,Feb 11 1923  6:38AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Arthur,Henderson,Active,,,,,,,,,,,,,,ahenderson78@vistaprint.com,,,,,,,,,,,,,,,,Feb 27 1945 11:34AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Andrew,Walker,Active,,,,,,,,,,,,,,awalkerjn@mtv.com,,,,,,,,,,,,,,,,Sep  2 1976  1:18AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rachel,Phillips,Active,,,,,,,,,,,,,,rphillips6e@studiopress.com,,,,,,,,,,,,,,,,Dec  4 1971  5:31PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Brian,Taylor,Active,,,,,,,,,,,,,,btaylorcu@infoseek.co.jp,,,,,,,,,,,,,,,,Oct 10 1960  7:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Louise,Harrison,Active,,,,,,,,,,,,,,lharrisonkn@businesswire.com,,,,,,,,,,,,,,,,Dec 31 1989  9:29AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Timothy,Gibson,Active,,,,,,,,,,,,,,tgibson8g@meetup.com,,,,,,,,,,,,,,,,Apr  9 1960 10:28PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Antonio,Castillo,Active,,,,,,,,,,,,,,acastillo50@nba.com,,,,,,,,,,,,,,,,Apr  3 1954  4:06PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
